pair_id,name_1,name_2,is_duplicate
2316,Cah Contratistas Generales S.A.,Federal Corp.,0
2317,Vestas Wind Technology India Private Ltd.,Sripath Technologies Llc,0
2318,Kia Inc.,Wartsila Nsd Philippines Inc.,0
2319,C.O.I.M. S.p.A.,ISRL,0
2320,Mafer Ind E Com De Artefatos De Borracha Ltda,Gabbor Industria E Comercio De Borrachas Ltda,0
2321,Tyco Electronics Tecnologias Sa De Cv,Sonica International Inc.,0
2322,Pt . Kewalram Indonesia. Unit Ii,Sara International Inc.,0
2323,Vinh Sanh Trading,"Dongguan Rui Ding Trading Co., Ltd.",0
2324,"Ppap Tokai India Rubber Pvt., Ltd.",Sto Corp,0
2325,Gaucho Industria Comercio Importacao E Exportacao D,Dynal Industrial S.A.,0
2326,M2 A,Armacell Llc Conover Plant,0
2327,"Rohlig India Pvt., Ltd.",Biocon Biologics India Ltd.,0
2328,Kreidlerdienst,Ltd. Lile,0
2329,I B International,"Faurecia Interior Systems India Pvt., Ltd.",0
2330,Shenzhen Sun Gallon Rubber & Plastic Corporation Ltd.,"Shenzhen Union Health Letter Plastic Mold Co., Ltd.",0
2331,"Zhejiang Jimintang Medical Trading Co., Ltd.","Ningbo Talent Trading Co., Ltd.",0
2332,Dynal Industries S.A,Bando Chemicals Industries Ltd.,0
2333,Shift Rubber Industries,United Leather Industries,0
2334,"Copefi - Components For Automotive, S.A.",iko sales,0
2335,Polymer Technology Sevices,Sole Tech Inc.,0
2336,Burch Material And Supplies,East Pest Supplies,0
2337,Gayla Industries Inc.,"Lucky Plastic Industries Pvt., Ltd.",0
2338,The Letter States The Guangzhou International Freight Forwarders Ltd.,H.S.,0
2339,"Zhentai (Guangzhou) Industry Co., Ltd.","Guangzhou Xieda Rubber Co., Ltd.",0
2340,Thermodyn Global,Rayzon Global Llp,0
2341,PLASTAY GROUP,Wright Asphalt Products Co.,0
2342,Pt Bdp Indonesia,Pt Toyota Tsusho Indonesia,0
2343,Mti Llc,"Luohe Tianlong Chemical Product Co., Ltd.",0
2344,Eet,Aanu Enterprises,0
2345,"Viat Instruments Pvt., Ltd.",Jubilant Industries Inc. Corporate,0
2346,Maa Durga Manufacturers,G.P. (Pvt) Ltd.,0
2347,Tega Industries Ltd.,Quimicos Industriales Asociados S.A.S,0
2348,Rising Stars Mobile India Private Ltd.,Precision Rubbers Industries Private Ltd.,0
2349,Navyug Rubber Industries,Rdis Srl,0
2350,Suzhou Industrial Park Dtw Internat,Industrias Tuk S.A. De C.V.,0
2351,"Shenzhen Q Feng Plastic Electronic Products Co., Lt",Tricab Inc.,0
2352,Protective Industries Products In,Dsi,0
2353,Mehler Engineered Products India Private Ltd.,Rieter India Private Ltd.,0
2354,"Guangzhou Yida Plastic Co., Ltd.","Huizhou Qi Yi Plastic Co., Ltd.",0
2355,"Mir International Co., Ltd.",Main Group,0
2356,Kerry Logistics,Jh Logistics Inc.,0
2357,Polimeros Especiales Y Trabajos De Restauracion Arquitectonicasa De Cv,Taraki S.A.S,0
2358,Com. International Ltda,Midcontinental Chemical,0
2359,Mach 1 Global Services,Pcs (Pty) Ltd.,0
2360,"PAUL BAUDER GMBH & CO KG, STUTTGART PLANT",RASCO BITUMENTECHNIC GMBH,0
2361,Adidas Canada Distribution Centre,Degasa Sa De Cv,0
2362,Khl,Khamis Mbarak Bilal,0
2363,"Sanshui Nanwei Plastic And Electronic Products Co., Ltd.",Sunway Electronics Co.,0
2364,Anwer Rashid Industries (Pvt) Ltd.,Rubber General Industries India Private Ltd.,0
2365,Mendelssohn Freight Services,Desi,0
2366,I And I Inc.,Maximum Overdrive Auto Imp. & Exp. Rs,0
2367,Dro Chemicals Inc.,Catalyst Chelvicals (Pty) Ltd.,0
2368,Dsi,Goodyear Do Brasil Produtos De Borracha Ltda,0
2369,"Rushan Taicheng Leather Products Co., Ltd.",Ansell Healthcare Products Llc,0
2370,Georg Borner Chemisches Werk Fur Dach- Und Bautenschutz Gmbh & Co. Kg,Super Beton Ltd.,0
2371,Better Industrial Ltd.,Rieter India Private Ltd.,0
2372,Cia. Mercantil De Las Americas S.A.,Epic,0
2373,Tpf Sports Hk Ltd.,Ace Leisure And Sports,0
2374,G.A Logistic Co. Sas,"Qingdao Fest Logistics Co., Ltd.",0
2375,Val Products Inc.,World Products Imp. B.V.,0
2376,Guangzhou Nagase Trading Ltd.,"Suzhou Ao Fei Da Trading Co., Ltd.",0
2377,Dc Logistics,Torque Logistics Ltd.,0
2378,ASFALTOS CHOVA ,DALPO,0
2379,Dongguan Silk Imp.& Exp.Co. Ltd.Of Guangdong,Bsl Ltd.,0
2380,"Qingyuan City Da Xing Plastic Co., Ltd.",Gap,0
2381,Apl Logistics Philippines Inc. For,Alc Logistics Ltda,0
2382,Astlett Rubber,Alternative Rubber & Plastic Inc.,0
2383,Inversionistas Y Distribuidores Sociedad Anonima Indisa,"Unistar Distributors Pvt., Ltd.",0
2384,Dana,Axmed Cabdi Aadan,0
2385,Jsh Ltd. (Hk),"Johnson Controls Air Conditioning Equipment (Wuxi) Co., Ltd.",0
2386,PİKASAN,WERNER JANIKOWO,0
2387,BITOUMINA SA,LTD.,0
2388,Mane Sa,Compania General De Comercio Y Mand,0
2389,Coventya India Private Ltd.,Cephas Medical Private Ltd.,0
2390,Mapei Construction Chemicals Panama Sociedad Anonima,Polichemi Sl,0
2391,Aurum Chemicals Sa De Cv,Mittal International,0
2392,"Shenzhen Hong Business Materials Technology Co., Ltd.",Leafar Technology S.A.C.,0
2393,S R International,Trans Matic Precision Metal Forming De Mexico Srl De C.V.,0
2394,"Baowei Plastics & Hardware (Shenzhen) Co., Ltd.","Dongguan Eagle Plastic Hardware Electronic Co., Ltd.",0
2395,Rising Stars Mobile India Private Ltd.,N J International Inc.,0
2396,"Succeed Rubber & Plastic Co., Ltd.",Zhejiang Xiantong Rubber And Plasti,0
2397,Tss Corp.,"Shanghai Jaour Adhesive Products Co., Ltd.",0
2398,Wohlers Cargo Logistica Do Brasil Ltda,Translogistic Sa De Cv,0
2399,Ram,Trans Garant,0
2400,Satyam Rubber Industries,Pak Carpet Industries (Pvt) Ltd.,0
2401,Wenco (Pty) Ltd.,"Qingdao Jiawen Chemical Co., Ltd.",0
2402,Power Trade Corporation,Plr Traders,0
2403,"Qingdao Xinye International Logistics Co., Ltd.",Roar Logistics Inc.,0
2404,PERETTI BITUMI,SOPREMA SALGAREDA,0
2405,"K & C Logistics Co., Ltd.",Trancy Logis. Americ.,0
2406,Trancy Logistics America Corp.,Ace International Ag,0
2407,Mti Llc,"Autoneum India Pvt., Ltd.",0
2408,Halo Branded Solutions,Bando Usa Inc.,0
2409,P.L.,"Tony Ding Plastic (Dongguan) Co., Ltd.",0
2410,Sim International Inc.,Bostik Philippines Inc. (Formerly Global Brand Co Inc. ),0
2411,Mohan Trading Co.,"Ferfect Intact Trading Pvt., Ltd.",0
2412,"T.A. Corporation Pvt., Ltd.",Quality Latex Products (Pvt) Ltd.,0
2413,Chemicals & School Supplies Ltd.,S K International,0
2414,"Lianhuitai Plastics (Shenzhen) Co., Ltd.",Andina Plast Srl,0
2415,Coco Paving Inc.,Goter Thermoplastic Compounds Spa,0
2416,Silver Tex Industries,Socer Rb Industries E Comercio Ltda,0
2417,"Guangzhou City Banger Fu Shoes Co., Ltd.",G B Corporation,0
2418,Jatin Industries,"Shanghai L & Z Industry Co., Ltd.",0
2419,Bel Inc.,"Asf Global, Llc",0
2420,"Qingdao Reliable International Trading Co., Ltd.",Tag Corporation,0
2421,Zona Franca Industries Colmotores S,Srf Ltd.,0
2422,Duran Chemicals Sa De Cv,Pt Behn Meyer Chemicals,0
2423,Infinite Cr Strips Industries Ltd.,C&C Industries,0
2424,Saro Rubber & Allied Products Ltd.,"Yangzhou Yifeng Rubber&Plastic Products Co., Ltd.",0
2425,Diamond Rubber Products,Asha Rubber Products,0
2426,Grainger Sa De Cv,Kinder Co. (Pty) ) Ltd.,0
2427,Mondi Scunthorpe Limited,RAVAGO,0
2428,D R Industries (Pvt) Ltd.,Croslene Chemical Industries(Shanghai) Ltd.,0
2429,J K Tyre & Industries Ltd.,Angle Industries Ltd.,0
2430,Fabrication Enterprises Inc.,Qrri Inc.,0
2431,"Aideji Baiyun Electronics (Shenzhen) Co., Ltd.",Trb International,0
2432,Kraemer Pferdesport Versandhaus,Kosana,0
2433,Ideal Combination,Alzico Ltd.,0
2434,Arvind Ltd.,Laminados Y Extruidos De Caucho S.A.C.,0
2435,Colonial Chemical Solutions Inc.,Vesta Chemicals,0
2436,"J&J Plastic Products Co., Ltd.",Mti Llc,0
2437,Aspire Industries,Robertson Industries Inc.,0
2438,Phoenix Indusries Ltd.,Rematech Industries,0
2439,Lubrizol De Mexico Comercial S De Rl De Cv,Kemet De Mexico Sa De Cv,0
2440,Zf Automotive Brasil Ltda,Continental Automotive Canada Inc.,0
2441,I.B. International,The Manager Shahjalal Islami Bank,0
2442,Rematech Industries,Zandur,0
2443,Admiral Chemicals Llc,Bando Chemicals Industries Ltd.,0
2444,Zenith Rubber Industries Middle Eas,D And D Industries,0
2445,Right Avenue (Pvt) Ltd.,Pavers Foresight General Trading Ll,0
2446,Davey Water Products (Pty) Ltd.,"Zhongshan Zizi Leather Products Co., Ltd.",0
2447,Naminath Trade Link,Kia Inc.,0
2448,Rychem Llc,Redamaterials & Equipment Chemical,0
2449,Afi International Inc.,Costco President Taiwan Inc.,0
2450,"Faurecia Interior Systems India Pvt., Ltd.",Dsa,0
2451,Kuraray Mexico S. De R.L. De C.V.,Odw Elektrik Mexico S. De R.L. De C.V.,0
2452,Pt Bintang Makmur Sentosa Textil In,Hanam Textile Co.,0
2453,KLEIBERIT,Suncor Energy Inc. (TSX:SU),0
2454,Lohmann GmbH & Co. KG,Soprema S.A.,0
2455,Fujian Rongjiang Imp.& Exp.Corp.,Zhejiang Yuansu Imp.&Exp.Co. Ltd.,0
2456,Rahman Industries Ltd.,Polytech Netting Industries De Mexico Sa De Cv,0
2457,MOL Magyar Olaj- es Gazipari Nyilvanosan Mukodo Reszvenytarsasag (BUSE:MOL) - MOL Magyar Olaj és Gázipari Nyilvánosan Működő Részvénytársaság,Super Beton Ltd.,0
2458,N J International Inc.,"Wal Hee Trading (Shanghai) Co., Ltd.",0
2459,Modern Tech Solutions,Pet Like That Solutions Llp,0
2460,Cargocare Logistics Usa Inc.,"Shenzhen Everfull Trade And Logistics Management Co., Ltd.",0
2461,Inoac Group North America Llc,Vtg Tanktainer North America Inc.,0
2462,Grupo American Industries Sa De Cv,Ckk Industries Inc.,0
2463,"Chaoyang Trading Usa Co., Ltd.",Alazany Trading Stores,0
2464,Covestro Industria E Comercio De Polimeros Ltda,Industrias Tuk S.A. De C.V.,0
2465,Sam International,Indelat Sac,0
2466,"Sojitz (Shanghai) Co., Ltd.","Yi Engineering Engineering Plastics (Shanghai) Co., Ltd.",0
2467,"Ling Zhen Trading (Shanghai) Co., Ltd.",Kin Sang (Shanghai) Ltd.,0
2468,Desales Trading Co Inc.,Alwadaah Trading And Services Co.,0
2469,Azan Trade International,Guang Dong You He Trade With Taiwan Trading Co.,0
2470,D S International,Jas Forwarding (Chile) Santiago,0
2471,Daniyal Footwear Industries,Shift Rubber Industries,0
2472,Robles Sa,Robertsonindustries Inc.,0
2473,Fermod S.A.,"Shanghai Jaour Adhesive Products Co., Ltd.",0
2474,Trb International,Midwest Transatlantic Lines,0
2475,"Speciality Urethanes Pvt., Ltd.","Speciality Con. Chemicals Pvt., Ltd.",0
2476,Idrees Imp. & Exp.,Suzhou Hengrun Imp. & Exp. . Corp.,0
2477,S K International,Joss Elastomers,0
2478,Cpg,Gc Rugby Super Schools Cup,0
2479,Al Zayani Trading Co.,"Chengdu Xin Ying Trading Co., Ltd.",0
2480,Hm Way Logistics,Hmt Inc.,0
2481,Manufacturas Y Procesos Industriale,Associate Industries Pvt.,0
2482,Demonstration Zone Chongqing Chon,Sara International Inc.,0
2483,Phu Bai Spinning Mill Joint Stock,Jalal Ahmed Spinning Mills Ltd.,0
2484,P.L.,Ceramica San Lorenzo De Mexico S.A. De C.V.,0
2485,S M C C Philippines Inc.,Greatech Philippines Inc.,0
2486,Adk International,"Donaldson India Filter Systems Pvt., Ltd.",0
2487,Blu Logistics,M&L Worldwide Logistics,0
2488,Jama,Pt Spektrum Trijaya,0
2489,"Fairmate Chemicals Pvt., Ltd.",Impact International Inc.,0
2490,"Teng Sen Rubber Tires (Weihai) Co., Ltd.",R.T.I.,0
2491,Pioneer Cement Ltd.,Emmeti Sp A,0
2492,Cole Haan Llc,Evolve Brands Managment Ltd.,0
2493,Shenzhen Xingliang Plastic Hardware Co . Ltd.,Prapti International,0
2494,"Dongguan Fuhua Shoes Co., Ltd.","Dongguan Houjie Chuangji Plastics Products Co., Ltd.",0
2495,Anurun Trading,"Shanghai Aonan Trading Co., Ltd.",0
2496,Intersport Srl,"Lindsports Co., Ltd.",0
2497,Helvoet Rubber And Plastic Technologies India P.L.,"T.A. Corporation Pvt., Ltd.",0
2498,M M R Imp. & Exp. Llp,"Tianjin Jinhang Imp.&Exp. Trade Co., Ltd.",0
2499,Advanced Polymer Technology Inc.,Mrf Corporation,0
2500,Panini Sp A,"Printing And Packaging Co., Ltd. Shaoxing Germany",0
2501,Volkswagen De Mexico S.A. De C.V.,Supply Solutions De Mexico Sa De Cv,0
2502,Technical Rubber Co. Inc.,Srp Synthetic Rubber Products Private Ltd.,0
2503,Dip Plc,"Lg Electronics India Pvt., Ltd.",0
2504,Shenzhen The Well Leatherware Manufactory Ltd.,"Manduka, Llc",0
2505,Lam Giang Trading And Invest,Epg Trading Llc,0
2506,Zeon Chemicals L.P.,Bridge Chemical Co. Sa De Cv,0
2507,Dsl,Luff Industries Ltd.,0
2508,Union Chemical Industries (Private) Ltd.,Forech India Private Ltd.,0
2509,"Yuyao Huatai Rubber & Plastics Machinery Co., Ltd.",United Rubber Corporation Sa De Cv,0
2510,Bullmark Distributors Ltd.,Orso International (Pty) . Ltd.,0
2511,Denka Kabushiki-gaisha,Taiwan Synthetic Rubber Corp. ,0
2512,Delux Sports International,Jsd Sports (Pvt) Ltd.,0
2513,Carlisle Coatings & Wtrprfng,BST ELASTOMERS CO.,0
2514,Paras Industries,Sujan Industries,0
2515,Shreeji Enterprises,Javed Enterprises,0
2516,Bo9stic Co.,Shield Membranes Limited,0
2517,Ar Sports,Hecny Transportation Inc.,0
2518,Andina Plast Srl,Volvo Auto India Private Ltd.,0
2519,Ningbo Silian Feiyang Imp.And Exp.Co. Ltd.,"Shanghai Huqiao Imp. & Exp. Co., Ltd.",0
2520,"Harmony Plastic Pvt., Ltd.",Rubber & Plastic Inc.,0
2521,Ama Group Trading,"Shenzhen Fengruida Trading Co., Ltd.",0
2522,Bnp Paribas Apac Trade,Bon Prix Handelsgesellschaft,0
2523,N S R Rubber Corp,"Zhongshan City Smart Rubber Products Co., Ltd.",0
2524,New Khalid Karwan Ltd.,Swan International,0
2525,Traly Spinning Jsc,Panini Sp A,0
2526,DANOSA FRANCE,Kizilirmak Insaat Ticaret Ve Sanayi Anonim Sirketi,0
2527,Syed Industries,Zen Sa Industries Metarlugica,0
2528,Mapei De Mexico S.A. De C.V.,Fansteel De Mexico S De Rl De Cv,0
2529,"Zhuli Zhiye (Shenzhen) Electronic Industrial Co., Ltd.",Eterna S.A.,0
2530,Andritz Separation And Pump Technologies India Pri,Evonik India,0
2531,Kia Inc.,Jiangsu Easero Logistics Ltd.,0
2532,Torque Logistics Ltd.,Bollore Logistics Polynesie,0
2533,Clyde Chemicals,Interchemica S.A. De C. V.,0
2534,SELENA (IZOLACJA MATIZOL),SOPREMA SOURGES,0
2535,Nrc Industries Ltd.,Agroindustrias Unidas De,0
2536,Euromet Sa,Hmt Inc.,0
2537,HYUNDAI CORPORATION SOUTH AFRICA \ KASODUR KMA SA ,Warden Asphalt Co.,0
2538,Ags Cargo,Poly Cargo Logistica Ltda,0
2539,Bdp International,M B P Belting Philippines Corp,0
2540,Logistica Essa S.A. De C.V.,Worldwide Logistic Partners Inc.,0
2541,Fps Logistics (Usa) Inc.,Rim Logistics Los Angeles Office,0
2542,"Asia Industrial Textile Co., Ltd.",Suinsa Industrial Supplysa De Cv,0
2543,Hotel Grand Kaisar,Co. One,0
2544,Compucage International Inc.,The Bell Simons Companies,0
2545,Joss Elastomers & Chemicals B.V.,PBM (BACARELLI),0
2546,Shanghai Hua Shen Imp. & Exp. .,Swan International,0
2547,"Dozier Us Special Precision Parts Machining (Nantong) Co., Ltd.",Kia Inc.,0
2548,G & B Trading Co.,"Shenzhen Jieda Trading Co., Ltd.",0
2549,Clear Industria De Papeis Ltda,Mapei Corporation,0
2550,"Compañía Española de Petróleos, S.A.U.",copernit spa,0
2551,BITUMTEC (FORMER TOTALERG),IES/BATEC,0
2552,Chiyoda Integre De Mexico S.A. De C.V.,Rbc De Mexico S De Rl De Cv,0
2553,"D. R. Home Appliances Pvt., Ltd.",Apll,0
2554,Beauty Industries,Gigi Industries (Pvt.) Ltd.,0
2555,Dsa,Acrocargo Express Usa Inc.,0
2556,Harsh Enterprises,Diamond P Enterprises Inc.,0
2557,Kunshan Yonglain Electronics&Plasti,Jast Srl,0
2558,Ps Industry,Linx Industries Inc.,0
2559,Asll Airsea Land Assessoria E Logistica Ltda,Tri Net Logistics,0
2560,Biosense Technologies Private Ltd.,Hical Technologies Private Ltd.,0
2561,Guangzhou Katherine Jiang Imp. & Exp. . Co.,Rural Makro Imp. & Exp. .S.A.,0
2562,Customer Code : 24000000,Performance Materials Do Brasil Comercio De Plasticos & Polimeros Ltda,0
2563,"Foshan Yawei Imp. & Exp. Trade Co., Ltd.",D.S International,0
2564,Hanseatic Container Line Ltd.,Usa.,0
2565,Kia Inc.,Celeks Ticaret Turizm Danismanl,0
2566,Llc Chemical Technologies,Tremco,0
2567,"Shanghai Jihong Logistics Co., Ltd.",Shanghai Richhood International Ltd.,0
2568,Gaurav Imp. & Exp.,Lucky Imp. & Exp.,0
2569,Abb India Ltd.,"Kesaria Rubber Industries Pvt., Ltd.",0
2570,Afa Industries De Mexico Sa De Cv,Ana De Mexico Sa De Cv,0
2571,"Hangzhou Xiaoshan Yamaha Musical Instrument Co., Ltd.",Usa.,0
2572,Permacel Automotive De Mexico S. De R.L. De C.V.,Venusa De Mexico Sa De Cv,0
2573,Anaerobia S.A.De C.V.,Danzar Sa,0
2574,Bitumenes Del Peru S.A.C.,D3 Tape,0
2575,Ralson Industries Ltd.,Abc Industries,0
2576,"Kanam Latex Industries Pvt., Ltd.",Trp International Inc.,0
2577,Hmsu Rollers (India) Private Ltd.,A S International,0
2578,Pvc Tecnocom S.A.,Commscope Technologies Llc,0
2579,Star Pipe Products Richmond,Llc Itc,0
2580,Ajc International Inc.,Barclays Bank Plc,0
2581,"Mytex Polymers India Pvt., Ltd.",Nam Polymers Inc.,0
2582,Dresco,Idrees Brothers,0
2583,Miroad Rubber Usa,D.S International,0
2584,Bpi Brake Mfg. Juarez Sa De Cv,Adikem Sdn Bhd,0
2585,Alpha Trading S.p.a,"Eosso Brothers, Inc",0
2586,Shanghai Licang Logistics Co.,Oocl Logistics Line Ltd.,0
2587,Parker Mixing Industries Oring Divi,Industrias Cadile Srl,0
2588,Shaker Group Co.,Hae In Corp.,0
2589,Sanitarium Health & Wellbeing,"Std & S Co., Ltd.",0
2590,"Sogo Electric Products (Shenzhen) Co., Ltd.",C V International Inc.,0
2591,"Imperalum - Sociedade Comercial De Revestimentos E ImpermeabilizaCOes, S.A.",PORR,0
2592,Morgan Industries Ltd.,Star Textile Processing Industries,0
2593,"Guangdong Dongguan Light Industrial Products Imp. & Exp. Co., Ltd.",Luff Industries Ltd.,0
2594,Woojin Global Logistics Usa Inc.,Coppersmith Global Logistics,0
2595,Dipped Products Ltd.,"Rubber Products Co., Ltd. Of Dongguan Daxin",0
2596,Prida,Kmc Electronics Private Ltd.,0
2597,Gym Xv,Pgm As,0
2598,Weber & Schaer,"Soccer International Pvt., Ltd.",0
2599,"Hee Trading Co., Ltd. Ningbo Hao",Trb International,0
2600,Iko Europe,SIMGE-MAT,0
2601,Us. Shipping Inc.,Honour Lane Shipping Ltd. 757 N,0
2602,Dystar Lp,Celco De Costa Rica Sociedad Anonima,0
2603,Ram International,Imperial Auto Industries Ltd.,0
2604,I K Plastic Compound Philippines Inc.,F13100 Bostik Philippines Inc.,0
2605,Oriental Rubber Industries (Sa) (Pty),Nankang Zhangjiagang Free Trade Zone Rubber Industria C,0
2606,M.T.Z General Trading,K.L.Trading Corp.,0
2607,Nakoda Enterprises,M.A.T. Enterprises,0
2608,Meadwestvaco Trading Shanghai Co.,N & H Trading Co.,0
2609,"Guangzhou Sample Traders Co., Ltd.",Guangzhou Nagase Trading Ltd.,0
2610,Cardinal Srl,IZOBIT (HEMPRO),0
2611,BULMARKET DM ,EIFFAGE,0
2612,Just Perfect,Master International,0
2613,Overseas Logistics,Agility Logistics S.A. De C.V.,0
2614,Bridgestone Do Brasil Industria E Comenrcio Ltda,Kinger Industries Inc.,0
2615,Rtp Co.,"Super Texfab Pvt., Ltd.",0
2616,"Guangdong Fuhai Imp. & Exp. Co., Ltd.",Ningbo Multitem Imp.&Exp.Co. Ltd.,0
2617,"Shandong Hengyu Science&Technology Co., Ltd.",I And I Inc.,0
2618,"Exhibition Union Electric (Shenzhen) Co., Ltd.",Union Cement Co.,0
2619,Sweetmix Industria Comercio Importacao E Exportacao Ltda,Ideatex Industria & Comercio Ltda,0
2620,Dc Logistics,Synthomer Llc. Peachtree Lenox Bl Bonded Logistics 7320 Statesville,0
2621,ALLNEX (NUPLEX),Simge Mat Madencilik Asfalt Ticaret Ve Sanayi Anonim Sirketi,0
2622,"Copefi - Components For Automotive, S.A.",Nizhnekamskneftekhim,0
2623,Omfa Rubber Pvt.,Intl Rubber Co. Llc,0
2624,Promod India Private Ltd.,3 M India Ltd.,0
2625,Riclan S.A.,"Ningbo Huaxiang Automotive Component Research And Development Co., Ltd.",0
2626,Black Maple General Trading Llc,Al Bilal Trading Co.,0
2627,Aim International,Mohd Khamis Kombo,0
2628,A K H Construction & Trading Corp,Amk 10,0
2629,Mitsul Plastics. Inc.,Msl Logistics,0
2630,American Power Cord Corp.,Manbow,0
2631,Dhaka Transport And Trading.,Shalfin Trading Co. Wll,0
2632,Indage International Llc.,Time 2 Shine Detailers Private Ltd.,0
2633,"Tianjin Fu Lu Communication Technology Co., Ltd.",Acero Tecnologia Sa De Cv,0
2634,Varsha Fire Protection Ltd.,Usa.,0
2635,Srf Ltd.,Austria Puma Dassler Gmb H,0
2636,Boc International Inc.,Smiley Monroe (Docks),0
2637,Hyc Logistics,Lepus Logistics Transportes Internacionais Ltda Me,0
2638,Bva Inc.,Bank Of China (Hong Kong) Ltd.,0
2639,Donan Marketing,Nanimarquina,0
2640,Sanjay Trading Co. Llc,Audi Ag,0
2641,N J International Inc.,"Myntra Jabong India Pvt., Ltd.",0
2642,"T.A. Corporation Pvt., Ltd.",Pendragon Wales Ltd.,0
2643,Ht Cargo Usa,7 Cargo Corp. 6000,0
2644,Sifu Di (Shanghai) Ltd. Clothing,"Konishi Co., Ltd.Shanghai",0
2645,H.S.,"Guanglong Audio (Shenzhen) Co., Ltd.",0
2646,Rohit Rubber Corporation,"Cody Synthetic Rubber Co., Ltd., Jiangsu",0
2647,Cambe Sport,Alma Sports,0
2648,Construaditivos De Mexicosa De Cv,Afi International Inc.,0
2649,City Eastern Imp. & Exp. . Co.,"Shanghai Linkstar Imp.&Exp. Co., Ltd.",0
2650,Qingdao Doublestar Tire Industrial,Disrupt Industries (Pty) Ltd.,0
2651,"Town Co., Ltd.",Kraton Polymers Us Llc,0
2652,Eih Ltd.,"Millenium Papers Pvt., Ltd.",0
2653,"Qingdao New Material Technology Co., Ltd. Gifted Nikken",Utc,0
2654,Lotte Advanced Materials Usa Inc.,Mercury Advanced Materials Binh Duo,0
2655,Goodyear ,PDL ENDÜSTRİYEL,0
2656,Apl Logistics,Kelly Global Logistics Inc.,0
2657,B & B Platinium Services Inc.,P.L.,0
2658,Kerry Logistics Mexico S.A. De Cv,Snecma Mexico Sa De Cv,0
2659,Socer Brasil Industries E Com. Ltda,Atlanta Industries Inc.,0
2660,Ashoka Inc.,A S International,0
2661,Cci Mexico Logistics S De Rl De Cv,Ace Plastics,0
2662,Maquinaria Industrial Cabrera Sa De Cv,Dsl,0
2663,Alliance Tire Americas Inc.,Tex Tre Srl,0
2664,Nagina Cotton Mills Ltd.,Indo Phil Cotton Mills Inc.,0
2665,Progressive Industries Fluids Ltd.,Esma Industrial,0
2666,Azienda Generale Italiana Petroli,"The Garland Company, Inc.",0
2667,Intl Textiles Ltd.,Jv Llc Quva Tekstil,0
2668,"Yody International Co., Ltd.",Goodyear Tire & Rubber,0
2669,Rematech Industries,"Servo Med Industries Pvt., Ltd.",0
2670,Pt Synthetic Rubber Indonesia,Epic,0
2671,"Adven Tyre Tube India Pvt., Ltd.",United Tubes (Pvt) Ltd.,0
2672,Speed (Private) Ltd.,Reliance Clothing India Private Ltd.,0
2673,Transit Br International Transport,Asix Corporation,0
2674,Sonica International Inc.,Trans Ocean Distribution,0
2675,Hai Lang Yi International Trade Co.,"Dongguan Hua Gang International Trading Co., Ltd.",0
2676,LOTOS ASFALT,Soprema Iberia S.L.,0
2677,Jsh Ltd. (Hk),"Shanghai Uniwell Chemical Co., Ltd.",0
2678,S R International,Power Trade Corporation,0
2679,Carlook Autoparts,Kia Inc.,0
2680,Shin Ltd. Industrial Corp,"Sealing Industry Co., Ltd. Suzhou Pilar",0
2681,Sam International,German Antonio Olague Almonasi,0
2682,S R International,"Jayco Safety Products Pvt., Ltd.",0
2683,Midas Treads (India) Private Ltd.,Maxxis Rubber India Private Ltd.,0
2684,Epson America Inc.,Mando America Alabama Plant,0
2685,Riya International,Sanyo Corporation Of America,0
2686,C.J.Intl,Eurotech C/O Reglin Rubber,0
2687,Mg Industria Comercio Sa,Pisossul Construcao Industria E Comercio De Madeiras,0
2688,Jm Logistics Services S.A. De C.V.,O.O. Johnson Logistics Internationa,0
2689,A.K.Enterprise,Pt Energopiast Sp. Z O.O.,0
2690,Ittefaq Trading Co.,Shoe Place Trading,0
2691,Kumar Trading Corporation,"Changshu Shuangyou Precision Machine Parts Trading Co., Ltd.",0
2692,Asian Rubber,Pt Synthetic Rubber Indonesia,0
2693,Avebe,Izolacja Jarocin Spolka Akcyjna (WSE:IZO),0
2694,Barco,Arcor Do Brasil Ltda,0
2695,Fit Logistics Sa De Cv,Worldbridge Logistics Inc.,0
2696,Dih Wei Industries Co.,"Shenhua Chemical Industrial Co., Ltd.",0
2697,Mitsul Plastics. Inc.,"Guangyao Electronics & Plastics (Shenzhen) Co., Ltd.",0
2698,Globe Tech General Trading Llc.,Golden Trading Ltd.,0
2699,Dycon Chemicals,"Ever Tech Chemical Co., Ltd.",0
2700,Zenith Rubber Industries Middle Eas,Deepak International Ltd.,0
2701,A S International,Basf Chile S.A.,0
2702,Importadora Y Comercializadora Rampa Sa De Cv,B.C,0
2703,BASF Central Asia LLP,EIFFAGE CONSTRUCTION ALPES DAUPHINE,0
2704,Exel Logistics Warehouse,S K International,0
2705,Equistar Chemicals Lp (Edison),Acs International Sa De Cv,0
2706,Headwin Global Logistics (Usa) Inc.,Eagle Global Logistics De Argentina,0
2707,ANKARA İNŞAAT ,klink group,0
2708,R1 International (Americas) Inc. 2,Atd American,0
2709,"Eximp Logistics Pvt., Ltd.",Freight Master Logistics,0
2710,"Yangzhou Yifeng Rubber&Plastic Products Co., Ltd.",Ecolan Rubber Inc.,0
2711,Agarwal Rubber Ltd.,"Nangang (Zhangjiagang Bonded Area) Rubber Industry Co., Ltd.",0
